year,movie_title,movie_actors
1981,Thadavara (1981),"Jayan ,KP Ummer ,MN Nambiar ,Seema ,Ceylon Manohar ,Jyothilakshmi ,Jayamalini ,Nanditha Bose ,Mala Aravindan ,Sankaradi ,Sukumari ,Kanakadurga ,Kunchan ,Jose Prakash"
1981,Ira Thedunna Manushyar (1981),"Madhu ,Vincent ,Sathar ,KPAC Azeez ,Jayabharathi ,Aranmula Ponnamma ,Dhanya"
1981,Swarnnappakshikal (1981),"Sukumaran ,Nedumudi Venu ,P Sreekumar ,Muralimohan ,Jalaja ,Swapna ,Sukumari ,Alummoodan ,Jose Prakash ,Nellikkodu Bhaskaran ,Jagannatha Varma ,Leela Namboothiri"
1981,Thaaraattu (1981),"Nedumudi Venu ,Balachandra Menon ,Sankaradi ,Venu Nagavally ,Sreevidya ,Maniyanpilla Raju ,Janardhanan ,Shanthikrishna ,Kottarakkara Sreedharan Nair ,Mannar Radhakrishnan"
1981,Kaattukallan (1981),"Prem Nazeer ,Sukumaran ,Seema ,Prathapachandran ,Kanakadurga ,Jagathy Sreekumar ,Poojappura Ravi ,Dhanya (Old) ,Vanchiyoor Madhavan Nair ,VT Aravindaksha Menon ,Paulson ,Harippad Soman ,Thuravur Chandran ,Ambalathara Mani ,Laxmi ,Ragini (New) ,Vembayam Thampi ,Achankunju"
1981,Vamsavriksham (1981),"JV Somayajulu ,Jyothi"
1981,Avathaaram (1981),"Sukumaran ,Vincent ,Sathar ,Sankaradi ,Seema ,Kaviyoor Ponnamma ,GK Pillai ,Paravoor Bharathan ,Kunchan ,Shanthakumari ,Mala Aravindan ,Silk Smitha ,Santo Krishnan ,Nisha"
1981,Kadathu (1981),"Prem Nazeer ,MG Soman ,Shankar ,TG Ravi ,Bahadoor ,Sumalatha ,Shobana (Roja Ramani) ,Adoor Bhavani"
1981,Valarthumrigangal (1981),"Sukumaran ,Ratheesh ,KP Ummer ,Nagesh ,Balan K Nair ,Madhavi ,Nanditha Bose ,Aravindaksha Menon ,Thikkurissi Sukumaran Nair ,GK Pillai"
1981,Oru Thalai Ragam (1981),"Shankar ,Roopa ,Usha Rajendar ,Chandrasekhar ,Ravindran"
1981,Visham (1981),"MG Soman ,Ratheesh ,Sreevidya ,Menaka ,KP Ummer ,Paravoor Bharathan ,Manavalan Joseph ,CI Paul ,Jaffer Khan ,Jagathy Sreekumar ,Johny ,Punnapra Appachan ,Beena ,Thomas Mathew ,GH Shah"
1981,Chaanchaattam (1981),Not Available
1981,Aakramanam (1981),"Madhu ,Jayan ,Balan K Nair ,Sathar ,Sreevidya ,Jayabharathi ,Prameela"
1981,Swapnaraagam (1981),"Nedumudi Venu ,Bharath Gopi ,Kottarakkara Sreedharan Nair ,Sarmila"
1981,Adharangal vithumpunnu (1981),MG Soman
1981,Premageethangal (1981),"Nedumudi Venu ,Shanavas ,S Ambika ,Balachandra Menon ,Jose Prakash ,PR Menon ,Alleppey Ashraf"
1981,Aarathi (1981),"Sukumaran ,Vincent ,Ravi Menon ,Mala Aravindan ,Seema ,Cochin Haneefa ,Jose Prakash ,Sankaradi ,Shanthakumari ,Nandakumar"
1981,Njaattadi (1981),"Murali ,KN Sreenivasan ,Sunil ,Kalamandalam Devaki ,Girija (Old) ,VR Korappath ,KR Mohanan ,Aliyar ,K Bhaskaran ,MK Gopalakrishnan ,Sulaiman ,Prof AGG Menon ,Kozhikode Narayanan Nair ,Vasanthi Menon"
1981,Oppol (1981),"Balan K Nair ,Sankaradi ,Master Aravind ,Menaka ,Kaviyoor Ponnamma"
1981,Chattambi Krishnan (1981),"Krishna Ghattamaneni ,Vijayanirmala ,Zarina Wahab ,Akkineni Nageswara Rao ,Pandaribhai ,Jayamalini"
1981,Kadhayariyaathe (1981),"Sukumaran ,MG Soman ,Saikumar ,Rani Padmini ,Sreevidya"
1981,Arayannam (1981),"Sukumaran ,TG Ravi ,Sathar ,Mala Aravindan ,Sreenath ,Jagannatha Varma ,Madhumalini ,Jalaja ,Raji ,Sukumari ,Shanthakumari ,Master Rajeev"
1981,Dhruvasangamam (1981),"Sukumaran ,Alummoodan ,Kuthiravattam Pappu ,Mohanlal ,KP Ummer ,Shubha ,Reena M John"
1981,Ithihaasam (1981),"Prem Nazeer ,MG Soman ,Balan K Nair ,Sukumaran ,Jagathy Sreekumar ,Janardhanan ,Jalaja ,Sreevidya ,Sumalatha ,Cochin Haneefa"
1981,Cancerum Laingeeka Rogangalum (1981),Not Available
1981,Parankimala (1981),"Nedumudi Venu ,Benny ,Achankunju ,Rani Padmini ,Soorya ,TG Ravi ,Johny ,Bahadoor ,Sukumari"
1981,Paarvathy (1981),"Prem Nazeer ,Rajkumar ,Kottarakkara Sreedharan Nair ,Abubakker ,Latha Sethupathy ,Nanditha Bose ,Sukumari ,KPAC Lalitha ,Baby Vandana"
1981,Aparna (1981),"Prathap Pothen ,Sudarsna ,Kanakalatha ,Balakrishna Pilla ,NK Gopalakrishnan ,Jayan ,Master Tony"
1981,Munnettam (1981),"Mammootty ,Ratheesh ,Sumalatha ,Menaka ,Jalaja ,Adoor Bhasi ,Prathapachandran ,Shantakumari ,Beena ,Poojappura Radhakrishnan ,Maniyanpilla Raju ,Vembayam Thampi ,Baby Ponnambili ,Vaikam Mani ,Jagathy Sreekumar ,Hari"
1981,Mayilppeeli (1981),"Sukumaran ,Baby Aswathy"
1981,Thraasam (1981),"Balan K Nair ,Shanavas ,Aravindan ,Kuttiyedathi Vilasini ,Sathi ,Nilambur Ayisha ,Rajani"
1981,Garjanam (1981),"Rajanikanth ,Kuthiravattam Pappu ,Balan K Nair ,Madhavi ,Sukumari ,Jayamalini"
1981,Poochasanyaasi (1981),"Rajkumar ,Balan K Nair ,Kuthiravattam Pappu ,Oduvil Unnikrishnan ,Bahadoor ,PK Venukkuttan Nair ,Madhavi ,Reena M John ,Ragini(New) ,Priya ,Jayamalini ,Sukumari"
1981,Kaamshaasthram (1981),Not Available
1981,Grihalakshmi (1981),"Madhu ,Bahadoor ,Sreevidya ,Subhashini ,Thikkurissi Sukumaran Nair ,Sankaradi ,Anandavalli ,Dhanya ,Aryad Gopalakrishnan"
1981,Panineerppookkal (1981),"Suresh ,Shanthikrishna"
1981,Chamayam (1981),"Kamalahasan ,S Ambika ,Nedumudi Venu ,Maniyanpilla Raju ,Sankaradi ,Kaviyoor Ponnamma"
1981,Chaatta (1981),"Balan K Nair ,Nedumudi Venu ,Achankunju ,TG Ravi ,Benny ,Shubha ,KPAC Lalitha ,Philomina ,Sandhya (Old)"
1981,Agniyudham (1981),"Sukumaran ,MG Soman ,Jagathy Sreekumar ,Jose Prakash ,Jayabharathi"
1981,Yakshikkaavu (1981),"Mammootty ,Shankar ,Nedumudi Venu"
1981,Kalopaasana (1981),"Venu Nagavally ,Jagathy Sreekumar ,Prajatha ,Vani ,Ramani"
1981,Greeshmam (1981),"Ravi Menon ,Jalaja ,Bharath Gopi ,EA Rajendran ,Rekha Rao ,Prathima ,Ramu"
1981,Ariyappedaatha Rahasyam (1981),"Prem Nazeer ,Jayan ,Jose Prakash ,Jayabharathi ,Sadhana ,Alummoodan ,Mala Aravindan ,Poojappura Ravi ,Janardhanan ,N Govindankutty ,Master Vijayan ,Prameela ,Kanakadurga ,Leela ,Anitha ,Shivaji ,JAR Anand"
1981,Theekkali (1981),"Prem Nazeer ,KP Ummer ,Adoor Bhasi ,Sankaradi ,Sudheer ,Jayabharathi ,Shubha ,Sreelatha Namboothiri ,Meena , ,Nellikkodu Bhaskaran ,Manavalan Joseph ,Vanchiyoor Radha ,Justin ,Maniyanpilla Raju ,James Stalin Perera ,Janardhanan ,KA Vasudevan"
1981,Kilungaatha Changalakal (1981),"Prem Nazeer ,Sumalatha ,Ushakumari ,Kunchan ,Sreelatha Namboothiri ,Alummoodan ,Jose Prakash ,PK Abraham ,Murali Mohan ,Murali Menon ,Sam ,Rajasekharan ,Jaggi ,Halam ,Shankaralakshmi"
1981,Abhinayam (1981),"Jayan ,Prathapachandran ,Adoor Bhasi ,Vallathol Unnikrishnan ,Vidhubala ,Philomina ,Jayashree ,John Varghese ,Vanchiyoor Radha ,PK Radhadevi ,Mukkam Bhasi ,Raghuvaran ,Bhagyalakshmi"
1981,Randu Mukhangal (1981),"Balan K Nair ,Oduvil Unnikrishnan ,Urmila"
1981,Thaaraavu (1981),"Madhu ,MG Soman ,Sankaradi ,Mala Aravindan ,Master Rajakumaran Thampi ,Sreevidya ,S Ambika ,Shubha ,KPAC Sunny ,Rani Padmini ,Master Sujith ,Sathyachithra"
1981,Swarangal Swapnangal (1981),"MG Soman ,Jose ,Sankaradi ,Sreevidya ,S Ambika ,Jayabharathi ,Shubha ,Jagannatha Varma ,KPAC Azeez ,Sukumari ,Alummoodan ,Lalithasree ,Baby Ponnambili ,Baby Anitha"
1981,Kaattupothu (1981),"Madhu ,Nalini ,Shankar ,KP Ummer ,Achankunju ,Sathyakala ,Aruna ,Sukumari"
1981,Raktham (1981),"Madhu ,MG Soman ,Prem Nazeer ,Balan K Nair ,Sankaradi ,Mala Aravindan ,Jagathy Sreekumar ,Sreevidya ,Shobana (Roja Ramani) ,Sumalatha ,Cochin Haneefa ,Captain Raju"
1981,Ellam Ninakku Vendi (1981),"Prem Nazeer ,Sukumaran ,Adoor Bhasi ,Jagathy Sreekumar ,Sumalatha ,KPAC Lalitha ,Sankaradi ,Paravoor Bharathan ,Janardhanan ,Alummoodan ,Poojappura Ravi ,Lalu Alex ,James Stalin Perera ,Kottayam Shantha"
1981,Guha (1981),"Shankar ,Vincent ,K Vijayan ,Jagathy Sreekumar ,Mancheri Chandran ,Bahadoor ,KSN Raj ,S Ambika ,Menaka ,Mini ,Sairabhanu ,Pournami"
1981,Vaadaka Veettile Adhithi (1981),"Hari ,Shubha ,Raghavan ,KPAC Lalitha ,Manavalan Joseph ,Paul Vengola ,Adoor Pankajam ,MG Soman ,Jayabharathi"
1981,Thenum Vayambum (1981),"Prem Nazeer ,Nedumudi Venu ,Mohanlal ,Sumalatha ,Rani Padmini ,Sankaradi ,CI Paul ,Alummoodan ,Poojappura Ravi ,Sukumari ,Shanthakumari ,Sanalkumar ,Sushama (Maya)"
1981,Vida Parayum Munpe (1981),"Prem Nazeer ,Nedumudi Venu ,Bharath Gopi ,Sankaradi ,Ravi Menon ,Innocent ,John Samuel ,Lakshmi ,Beena ,Shanthakumari ,Master Sujith"
1981,Kodumudikal (1981),"Prem Nazeer ,MG Soman ,Adoor Bhasi ,Kuthiravattam Pappu ,TG Ravi ,Jayabharathi ,Kanakadurga ,Kaval Surendran ,CI Paul ,Sathar ,Varalakshmi ,Sreelatha Namboothiri ,PK Radhadevi ,Dhanya ,KVS Ilayathu ,TK Moorthi ,Prasad ,Gopalakrishnan ,Thampi Kannanthanam ,Master Boban"
1981,Njaan Ninne Marakkilla (1981),"Rajkumar (Kannada) ,Lakshmi ,Shubha ,Leelavathi ,Balakrishna ,Sampath"
1981,Sambhavam (1981),"Madhu ,MG Soman ,Sukumaran ,Sreevidya ,Seema ,S Ambika ,Prameela ,KP Ummer ,Adoor Bhasi ,Jose Prakash ,Ravi Menon ,Cochin Haneefa ,Kunchan ,Sankaradi ,Mala Aravindan ,Meena ,Baby Chakki"
1981,Sneham Oru Pravaham (1981),"Sukumaran ,Vincent ,Jagathy Sreekumar ,Roopa ,Silk Smitha"
1981,Jalarekha (1981),Not Available
1981,Greeshmajwaala (1981),"Sukumaran ,Bahadoor ,Achankunju ,Seema ,Surekha ,Shanthakumari ,Ratheesh ,Kuthiravattam Pappu ,Mala Aravindan ,Sukumari ,Manavalan Joseph ,TG Ravi ,PK Abraham ,Shanthakumari ,Thrissur Elsy ,Kunjandy"
1981,Pinneyum Pookkunna Kaadu (1981),"Madhu ,Ratheesh ,Sankaradi ,Ravi Menon ,Silk Smitha ,Latha Sethupathy ,Sukumari ,Prameela ,Jayamalini ,Bheeman Raghu ,Prameela ,Anandavalli"
1981,Veshangal (1981),"Sukumaran ,Seema ,Jose ,S Ambika ,Sukumari ,Sankaradi"
1981,Pathiraasooryan (1981),"Prem Nazeer ,MG Soman ,Sathar ,Adoor Bhasi ,Sreevidya ,Jayabharathi ,Prameela ,KJ Yesudas ,TR Omana ,Kalpana"
1981,Changaadam (1981),Not Available
1981,Enne Snehikkoo Enne Maathram (1981),"MG Soman ,Sukumaran ,Sreevidya ,Ratheesh ,Seema ,S Ambika ,Kuthiravattam Pappu ,Bahadoor"
1981,Kallan Pavithran (1981),"Nedumudi Venu ,Adoor Bhasi ,Bharath Gopi ,Beena ,Subhashini ,Jayadevi ,Dhanya ,Prem Prakash ,Bhaskara Kurup ,Nuhu ,Kariyachan ,Nagappan Nair"
1981,Oothikkaachiya Ponnu (1981),"Shankar ,Mammootty ,Mohanlal ,KP Ummer ,Poornima Jayaram ,Shobana (Roja Ramani) ,Nellikkodu Bhaskaran ,Shanthakumari ,Sreenath ,Jagathy Sreekumar ,Master Kumar"
1981,Vayal (1981),"MG Soman ,Kuthiravattam Pappu ,Sankaradi ,Silk Smitha ,Shubha ,Cochin Haneefa ,Mala Aravindan ,Kaviyoor Ponnamma ,Jalaja ,TG Ravi ,Sukumari ,Benny"
1981,Thaalam Manassinte Thaalam (1981),"Prem Nazeer ,Jagathy Sreekumar ,Thikkurissi Sukumaran Nair ,Sreenath ,Sheela ,Jalaja ,Baby Ponnambili ,Shanthakumari"
1981,Saahasam (1981),"MG Soman ,KP Ummer ,Ravikumar ,Jose Prakash ,Paravoor Bharathan ,Sumalatha ,Priya"
1981,Maniyan Pilla Adhava Maniyan Pilla (1981),"Venu Nagavally ,Maniyanpilla Raju ,Jose Prakash ,Nanditha Bose ,S Ambika ,Nithya ,Sankaradi ,Adoor Bhavani ,Balachandra Menon ,PA Latheef ,Jayashree ,Kaviyoor Ponnamma ,KA Vasudevan ,Baiju Santhosh"
1981,Kolangal (1981),"Nedumudi Venu ,Venu Nagavally ,Thilakan ,TM Abraham ,Sreenivasan ,D Philip ,Noohu ,Annavi Rajan ,PA Latheef ,Menaka ,Gladis ,Kumudam ,Rajam K Nair ,Sumangali ,Sarojam ,Rajakumari"
1981,Ithaa Oru Dhikkaari (1981),"Prem Nazeer ,MG Soman ,Sukumaran ,Balan K Nair ,Mala Aravindan ,Jayabharathi ,Sreevidya ,Sathyakala ,Janardhanan ,Subhashini"
1981,Panchapaandavar (1981),Jayan
1981,Asthamikkaatha Pakalukal (1981),"Prem Nazeer ,Sukumaran ,KP Ummer ,Jose ,Sankaradi ,Kuthiravattam Pappu ,S Ambika ,Meena , ,KA Vasudevan"
1981,Oridathoru Manthravaadi (1981),Not Available
1981,Sapthapadi (1981),"JV Somayajulu ,Sabitha Bhamidipati ,Ravikanth ,Gireesh ,Aloori ,Ramanamoorthi ,Sakthi ,Seshi ,Jith Mohan Mishra"
1982,Paalangal (1982),"Nedumudi Venu ,Bharath Gopi ,Shankar ,Bahadoor ,KPAC Lalitha ,Zarina Wahab ,Adoor Bhavani"
1982,Chillu (1982),"Nedumudi Venu ,Rony Vincent ,Venu Nagavally ,Adoor Bhasi ,Jagathy Sreekumar ,Jalaja ,Shanthikrishna ,Anitha ,Sukumari ,Kanakalatha"
1982,Veedu (1982),"Mammootty ,Balan K Nair ,Sankaradi ,Kuthiravattam Pappu ,Zarina Wahab"
1982,Kaaliyamarddanam (1982),"Mohanlal ,Nedumudi Venu ,Shankar ,Lalu Alex ,Jose Prakash ,Sathyakala ,Anuradha ,Kaviyoor Ponnamma ,Oduvil Unnikrishnan ,Prathapachandran ,Sankaradi ,Shivaji ,Meena ,Sukumari"
1982,Rakthasaakshi (1982),"Prem Nazeer ,Seema ,MG Soman ,Menaka ,Ravikumar ,Jose Prakash ,Paravoor Bharathan ,Sathyachithra ,CI Paul ,Poojappura Ravi ,Jagathy Sreekumar ,Vanchiyoor Madhavan Nair"
1982,Garudan (1982),Not Available
1982,Kilukilukkam (1982),"Balachandra Menon ,Venu Nagavally ,Shanthikrishna ,Sukumari ,Maniyanpilla Raju ,Sreenath ,Sumalatha ,Shubha ,Radhika Sarathkumar"
1982,Beedikkunjamma (1982),"MG Soman ,Sreevidya ,Seema"
1982,Ilakkangal (1982),"Nedumudi Venu ,Sankaradi ,Innocent ,TM Abraham ,Kaviyoor Ponnamma ,Sudha ,Adoor Bhasi ,Sathyachithra"
1982,Ithu Njangalude Kadha (1982),"Mukesh ,Thikkurissi Sukumaran Nair ,Sreenath ,Jagathy Sreekumar ,Shanthikrishna ,Anitha ,Shanthakumari ,Maniyanpilla Raju ,Santhosh ,Jose Prakash ,Sukumari ,PG Vishwambharan"
1982,Kayam (1982),"Shankar ,Jagathy Sreekumar ,Anjali (Old) ,K Vijayan ,Cochin Haneefa ,Rathidevi ,Sukumari ,Bhagyalakshmi"
1982,Aakrosham (1982),"Balan K Nair ,TG Ravi ,Prem Nazeer ,Sreevidya ,Sathyakala ,Rani Padmini ,Mohanlal ,Rajkumar ,Rajalakshmi ,Bobby Kottarakkara ,Prathapachandran ,Manoj"
1982,Ente Mohangal Poovaninju (1982),"Shankar ,Nedumudi Venu ,Mohanlal ,KP Ummer ,Adoor Bhasi ,Alummoodan ,Menaka ,Kalaranjini ,TR Omana ,Unnimary"
1982,Shaari Alla Shaarada (Jwalamukhi) (1982),"Jose Prakash ,MG Soman ,Seema ,Adoor Bhavani"
1982,Kazhumaram (1982),"Sukumaran ,Balan K Nair ,Kottarakkara Sreedharan Nair ,Sumalatha ,Sukumari ,Poojappura Ravi ,Bobby Kottarakkara ,CI Paul ,Rajkumar ,Master Raju ,Master Chandrasekhar ,Uma ,Vanchiyoor Radha ,Shanthakumari"
1982,Komaram (1982),"Mammootty ,Nedumudi Venu ,Jayan ,Sreenivasan ,Johny ,Mala Aravindan ,CC Varghese ,Balan K Nair ,Ravi Menon ,Beena ,Raji ,Jalaja ,Seema ,Kalaranjini ,Lalithasree"
1982,Aattakkalam (1982),"Prem Nazeer ,Jayabharathi"
1982,Daahikkunnavarude Vazhi (1982),"Mukesh ,Shobha Mohan"
1982,Idavela (1982),"Idavela Babu ,Ashokan ,Innocent ,Balan K Nair ,Prathap Pothen ,Babu Joseph ,Nalini ,Jayadevi"
1982,Ruby My Darling (1982),"Dileep (Old) ,Mohan Rao ,Poornima Jayaram ,Sukumari ,Sudha"
1982,Oru Vilippaadakale (1982),"MG Soman ,Venu Nagavally ,Sujatha ,Sukumari ,Sankaradi ,Mala Aravindan ,Sathyachithra ,Jose Prakash"
1982,Irattimadhuram (1982),"Prem Nazeer ,Shanavas ,Balan K Nair ,KR Vijaya ,Sumalatha ,Krishnachandran ,Shivaji ,Master Rajakumaran Thampi ,Jagathy Sreekumar ,Sukumari"
1982,Odukkam Thudakkam (1982),"Ratheesh ,Rajkumar ,KP Ummer ,Nanditha Bose ,Kalaranjini"
1982,Snehapoorvam Meera (1982),"Nedumudi Venu ,Poornima Jayaram ,Kottarakkara Sreedharan Nair ,Sukumari ,Bharath Gopi ,Adoor Bhasi ,Jagathy Sreekumar ,Shanthakumari ,Janardhanan ,Nithya ,Thodupuzha Vasanthy"
1982,Aa Divasam (1982),"Mammootty ,Sukumaran ,Mohanlal ,Jagathy Sreekumar ,Kunchan ,Bheeman Raghu ,Sathyakala ,Jyothi ,Rani Padmini ,Priya ,Anandavalli ,Manavalan Joseph"
1982,Bala Nagamma (1982),"Sarath Babu ,Sreedevi ,Heran Ramasamy ,Master Babu ,Moorthi ,Thenkai Sreenivasan ,VS Raghavan ,Veera Raghavan ,Jaya ,KR Vijaya ,Kanthimathi ,Ushakumari ,Anju (Baby Anju) ,Savithri"
1982,Chilanthivala (1982),"Prem Nazeer ,MG Soman ,Ravikumar ,Jose Prakash ,Poojappura Ravi ,Menaka ,Swapna ,Jr Padmini ,Captain Raju ,Johny ,Srividya ,KP Ummer ,MN Nambiar ,Manavalan Joseph ,Meena ,Prathap Chandran ,Sreenath ,Prathapachandran ,Jagathy Sreekumar ,Vallathol Unnikrishnan"
1982,Sooryan (1982),"Ravikumar ,Nellikkodu Bhaskaran ,Sukumaran ,MG Soman ,Ajayan(Soman Nair) ,Jalaja ,Poornima Jayaram ,Sankaradi ,Manavalan Joseph ,Kollam GK Pillai ,Meena ,Prameela ,KA Vasudevan"
1982,Ina (1982),"Karan (Master Raghu) ,Devi ,Kanchana ,BK Pottekkad ,Rasheed"
1982,Chaappa (1982),"Hari ,Kunjandi ,Beena"
1982,Bheeman (1982),"Ratheesh ,Bheeman Raghu ,Sathar ,Maniyanpilla Raju ,Unnimary ,Ravindran ,Swapna ,Kuthiravattam Pappu"
1982,Pokkuveyil (1982),"Balachandran Chullikkad ,Satheesh ,Kalpana ,Vijayalakshmi Balan"
1982,Karthavyam (1982),"Madhu ,MG Soman ,Jagathy Sreekumar ,Sankaradi ,Ravikumar ,Sreepriya ,Merly ,Master Suresh"
1982,Njaanonnu Parayatte (1982),"Mohan Rao ,Nedumudi Venu ,Mohanlal ,Kalaranjini ,Jayabharathi ,Sankaradi ,Manavalan Joseph ,PK Abraham ,Sukumari ,Adoor Bhavani ,Thodupuzha Vasanthy"
1982,Ente Shathrukkal (Porattam) (1982),Jayan
1982,Thuranna Jail (1982),"Sukumaran ,MG Soman ,Sathar ,Jayabharathi ,Reena M John ,Meena ,KPAC Azeez ,Kunchan ,Prathapachandran ,KPAC Sunny ,Jagannatha Varma ,Alummoodan ,CI Paul ,Shanthan"
1982,Aayudham (1982),"Madhu ,MG Soman ,Sukumaran ,Balan K Nair ,KP Ummer ,CI Paul ,Sankaradi ,Janardhanan ,Kunchan ,Paravoor Bharathan ,KR Vijaya ,Menaka ,Poornima Jayaram ,Sabitha Anand ,Sukumari ,Vallathol Unnikrishnan ,Thikkurissi Sukumaran Nair ,Mini ,Johny ,Punjabi ,Jaggu"
1982,Anthiveyilile Ponnu (1982),"Kamalahasan ,Sukumaran ,Jagathy Sreekumar ,Sankaradi ,Lakshmi ,Nithya ,Kalpana ,KA Vasudevan"
1982,Aadarsham (1982),"Prem Nazeer ,MG Soman ,Sukumaran ,Menaka ,Sreevidya ,Jayabharathi ,Sankaradi ,Balan K Nair ,Janardhanan ,Sathar ,Cochin Haneefa ,Prathapachandran ,Vanitha Krishnachandran ,KR Savithri"
1982,Kurukkante Kalyaanam (1982),"Sukumaran ,Sankaradi ,Mohanlal ,Sathar ,Jagathy Sreekumar ,Bahadoor ,Kunchan ,Paravoor Bharathan ,Madhavi ,Meena ,Nithya ,"
1982,Drohi (1982),"Prem Nazeer ,MG Soman ,Ravikumar ,Jagathy Sreekumar ,Jose Prakash ,Poojappura Ravi ,Menaka ,Swapna"
1982,Koritharicha Naal (1982),"Shanavas ,MG Soman ,Adoor Bhasi ,Balan K Nair ,Jalaja ,Kanakadurga ,Sathyakala ,TG Ravi ,Raji"
1982,Theeraatha Bandhangal (1982),"Babu Joseph ,Salini (Old)"
1982,Premaabhishekam (1982),"Kamalahasan ,Sreedevi ,S Ambika ,Jai Shankar ,Prathap Pothen ,PK Abraham ,Sukumari ,Manorama ,Aranmula Ponnamma ,G Sreenivasan ,Sreepriya ,K Balaji ,V Gopalakrishnan"
1982,Chambalkaadu (1982),"Prem Nazeer ,Balan K Nair ,Mammootty ,Ratheesh ,KP Ummer ,Jaffer Khan ,Nellikkodu Bhaskaran ,Jayamalini ,Swapna ,Sukumari"
1982,Ahimsa (1982),"Sukumaran ,Mohanlal ,Ratheesh ,Jose ,Balan K Nair ,Mammootty ,Seema ,Poornima Jayaram ,Swapna ,Menaka ,Rajalakshmi ,Kuthiravattam Pappu ,Jose Prakash ,Lalu Alex ,Achankunju ,Sathar ,Kunjandi ,KPAC Sunny , ,TG Ravi ,Thiruthiyadu Vilasini"
1982,Postmortem (1982),"Prem Nazeer ,Sukumaran ,Balan K Nair ,Mammootty ,Jalaja ,Sathyakala ,Kuthiravattam Pappu ,Janardhanan ,TG Ravi ,Prathapachandran ,Swapna ,Meena"
1982,Swapnatheeram (1982),Not Available
1982,Padayottam (1982),"Madhu ,Prem Nazeer ,Mammootty ,Mohanlal ,Shankar ,Sathar ,Thikkurissi Sukumaran Nair ,GK Pillai ,Achankunju ,Alummoodan ,Balan K Nair ,Kuthiravattam Pappu ,Kothuku Nanappan ,Master Suresh ,Poornima Jayaram ,Lakshmi ,Jalaja ,Meena ,Sukumari ,N Govindankutty ,Ceylon Manohar ,C Rahman ,Anandavalli"
1982,Saravarsham (1982),"Mammootty ,Sukumaran ,Bahadoor ,Sathyachithra ,Shanthakumari ,Meena ,Zarina Wahab ,Sathyakala ,Kailasnath ,Jagannatha Varma ,BK Pottekkad ,Vallathol Unnikrishnan ,Master Suresh ,Harippad Soman ,Ramu Sasthamangalam ,Jose Prakash ,Prathapachandran ,TR Omana ,K Vijayan"
1982,Chirakukal (1982),Not Available
1982,Anuraagakkodathi (1982),"Shankar ,Rajkumar ,Bahadoor ,Kuthiravattam Pappu ,Madhavi ,S Ambika ,Sukumari ,Rani Padmini ,Paravoor Bharathan ,Mafia Sasi"
1982,Ivan Oru Simham (1982),"Prem Nazeer ,Shanavas ,Sukumaran ,MG Soman ,Sreevidya ,Swapna ,Sumithra ,Reena M John ,Meena ,Sathyakala ,Balan K Nair ,Janardhanan ,Mala Aravindan ,Kaduvakkulam Antony"
1982,Snehasammaanam (1982),Not Available
1982,Thadaakam (1982),"Ratheesh ,Mammootty ,Captain Raju ,Balan K Nair ,Seema ,Sumalatha ,Kuthiravattam Pappu ,Bheeman Raghu ,Sabitha Anand ,Pala Thankam"
1982,Kaalan (1982),"Chiranjeevi ,Sarath Babu ,Radhika Sarathkumar ,Silk Smitha ,KA Vasudevan"
1982,Lady Teacher (1982),"Ranganath ,Lakshmi ,Unnimary"
1982,Mylaanchi (1982),"Shanavas ,S Ambika ,Balan K Nair ,Janardhanan ,Shuba ,Anjali Naidu"
1982,Njaan Ekanaanu (1982),"Madhu ,Dileep (Old) ,Sankaradi ,Janardhanan ,Poornima Jayaram ,Sreevidya ,Sukumari ,Jagathy Sreekumar ,Surekha"
1982,Chiriyo Chiri (1982),"Balachandra Menon ,Mammootty ,Maniyanpilla Raju ,Balan K Nair ,Adoor Bhasi ,Sankaradi ,Sreenivasan ,Krishna Kurup ,KTC Abdulla ,Swapna ,Nithya ,Seema ,Kaviyoor Ponnamma ,Adoor Bhavani ,Shubha ,Baby Ponnambili"
1982,Vaarikkuzhi (1982),"Sukumaran ,Nedumudi Venu ,Sankaradi ,Suvarna ,Indira ,Kuttiyedathi Vilasini ,Sudha"
1982,Gaanam (1982),"Ambareesh ,Nedumudi Venu ,Adoor Bhasi ,Jagathy Sreekumar ,Vaikam Mani ,Shanavas ,Hari ,PK Venukkuttan Nair ,Babu Namboothiri ,Kailasnath ,Master Rajakumaran Thampi ,Lakshmi ,Kalaranjini ,Poornima Jayaram ,Bhagyalakshmi ,Kuttiyedathi Vilasini ,Baby Ponnambili ,Anju (Baby Anju)"
1982,Novemberinte Nashtam (1982),"Prathap Pothen ,Ramachandran ,Bharath Gopi ,Madhavi ,Nalini ,Surekha ,Thodupuzha Vasanthy ,Iringal Narayani"
1982,Kaliman Prathimakal (1982),Not Available
1982,Aranjaanam (1982),"Shankar ,Rajkumar ,Jagathy Sreekumar ,Sumalatha ,Subhashini ,Sukumari ,Kadammanitta ,Jose Prakash ,Kalalayam Radha ,Mohan Sharma ,Ramji ,Mohan Paravoor ,Balettan ,Dharmman Marottikkal"
1982,Aasha (1982),"Shanavas ,Kalaranjini ,Ravindran ,Maniyanpilla Raju ,Rajkumar ,Rani Padmini ,Lalu Alex ,Sharmila ,Jose Prakash ,Adoor Bhasi ,Manavalan Joseph ,Jagathy Sreekumar ,Sabitha Anand ,PR Menon"
